#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MBL2	ITIH2	9031.ENSGALP00000040351	9031.ENSGALP00000011044	0	0	0	0	0.377	0	0	0.089	0.408
MBL2	MASP1	9031.ENSGALP00000040351	9031.ENSGALP00000011986	0	0	0	0	0.180	0.072	0.400	0.595	0.790
MBL2	F2	9031.ENSGALP00000040351	9031.ENSGALP00000013544	0	0	0	0	0.287	0.059	0	0.218	0.430
MBL2	AHSG	9031.ENSGALP00000040351	9031.ENSGALP00000013991	0	0	0	0	0.433	0	0	0.101	0.469
MBL2	FGA	9031.ENSGALP00000040351	9031.ENSGALP00000015061	0	0	0	0	0.510	0.098	0	0.069	0.552
MBL2	FGG	9031.ENSGALP00000040351	9031.ENSGALP00000015063	0	0	0	0	0.417	0.098	0	0.084	0.476
MBL2	TM4SF4	9031.ENSGALP00000040351	9031.ENSGALP00000016960	0	0	0	0	0.393	0	0	0.058	0.404
MBL2	C8B	9031.ENSGALP00000040351	9031.ENSGALP00000017617	0	0	0	0	0.379	0	0	0.163	0.458
MBL2	SERPINA10	9031.ENSGALP00000040351	9031.ENSGALP00000017847	0	0	0	0	0.394	0	0	0.056	0.404
MBL2	GC	9031.ENSGALP00000040351	9031.ENSGALP00000018939	0	0	0	0	0.411	0	0	0	0.411
MBL2	CFI	9031.ENSGALP00000040351	9031.ENSGALP00000019783	0	0	0	0	0.364	0.059	0	0.723	0.820
MBL2	TMPRSS6	9031.ENSGALP00000040351	9031.ENSGALP00000020367	0	0	0	0	0.394	0.059	0	0.113	0.450
MBL2	HGD	9031.ENSGALP00000040351	9031.ENSGALP00000024093	0	0	0	0	0.402	0	0	0.047	0.406
MBL2	HGFAC	9031.ENSGALP00000040351	9031.ENSGALP00000025139	0	0	0	0	0.428	0.154	0	0.055	0.503
MBL2	APOB	9031.ENSGALP00000040351	9031.ENSGALP00000026550	0	0	0	0	0.382	0	0	0.116	0.430
MBL2	CPB2	9031.ENSGALP00000040351	9031.ENSGALP00000027389	0	0	0	0	0.429	0	0	0.072	0.448
MBL2	HABP2	9031.ENSGALP00000040351	9031.ENSGALP00000032462	0	0	0	0	0.421	0.154	0	0.051	0.494
MBL2	FGB	9031.ENSGALP00000040351	9031.ENSGALP00000038105	0	0	0	0	0.402	0.098	0	0.069	0.454
MBL2	FETUB	9031.ENSGALP00000040351	9031.ENSGALP00000038974	0	0	0	0	0.408	0.101	0	0	0.445
MBL2	F7	9031.ENSGALP00000040351	9031.ENSGALP00000056443	0	0	0	0	0.383	0.059	0	0.052	0.402
MBL2	PROZ	9031.ENSGALP00000040351	9031.ENSGALP00000070757	0	0	0	0	0.384	0.059	0	0.052	0.403
MBL2	SPP2	9031.ENSGALP00000040351	9031.ENSGALP00000044476	0	0	0	0	0.427	0	0	0	0.427
MBL2	SERPINF2	9031.ENSGALP00000040351	9031.ENSGALP00000068360	0	0	0	0	0.322	0	0	0.212	0.443
MBL2	ANGPTL3	9031.ENSGALP00000040351	9031.ENSGALP00000064198	0	0	0	0	0.415	0.098	0	0	0.450
MBL2	C5	9031.ENSGALP00000040351	9031.ENSGALP00000050353	0	0	0	0	0.357	0.065	0	0.214	0.486
MC5R	NPY	9031.ENSGALP00000049188	9031.ENSGALP00000017870	0	0	0	0	0	0.081	0	0.389	0.415
MC5R	GCHFR	9031.ENSGALP00000049188	9031.ENSGALP00000058501	0	0	0	0	0	0	0	0.413	0.413
MDGA1	HACD4	9031.ENSGALP00000066872	9031.ENSGALP00000042052	0	0	0	0	0	0	0	0.683	0.683
MDGA1	FRMD4B	9031.ENSGALP00000066872	9031.ENSGALP00000057119	0	0	0	0	0	0.046	0	0.430	0.433
MEIS1	SHH	9031.ENSGALP00000068200	9031.ENSGALP00000010292	0	0	0	0	0	0	0	0.486	0.486
MEIS1	BMP4	9031.ENSGALP00000068200	9031.ENSGALP00000020289	0	0	0	0	0	0	0	0.400	0.400
MEIS1	TBX3	9031.ENSGALP00000068200	9031.ENSGALP00000045049	0	0	0	0	0.062	0	0	0.445	0.458
MEIS1	HOXB8	9031.ENSGALP00000068200	9031.ENSGALP00000050767	0	0	0	0	0.044	0.238	0	0.281	0.430
MEIS1	GBX2	9031.ENSGALP00000068200	9031.ENSGALP00000052169	0	0	0	0	0.044	0.097	0	0.539	0.568
MEIS1	HOXD13	9031.ENSGALP00000068200	9031.ENSGALP00000054291	0	0	0	0	0	0.146	0	0.443	0.504
MEIS1	TBX2	9031.ENSGALP00000068200	9031.ENSGALP00000057931	0	0	0	0	0.062	0	0	0.402	0.415
MEIS1	HOXB6	9031.ENSGALP00000068200	9031.ENSGALP00000058472	0	0	0	0	0.044	0.124	0	0.553	0.593
MELTF	PIT54	9031.ENSGALP00000032783	9031.ENSGALP00000064701	0	0	0	0	0	0.144	0	0.709	0.740
MGLL	ACOX1	9031.ENSGALP00000073246	9031.ENSGALP00000003376	0.074	0	0	0	0.051	0	0.156	0.301	0.412
MGLL	ABHD6	9031.ENSGALP00000073246	9031.ENSGALP00000009124	0.054	0	0	0	0	0	0.131	0.683	0.716
MME	AGT	9031.ENSGALP00000016796	9031.ENSGALP00000018089	0	0	0	0	0	0.081	0.750	0.421	0.855
MNX1	SHH	9031.ENSGALP00000056537	9031.ENSGALP00000010292	0	0	0	0	0.043	0	0	0.604	0.605
MNX1	SLC2A2	9031.ENSGALP00000056537	9031.ENSGALP00000015129	0	0	0	0	0.046	0	0	0.447	0.450
MNX1	FOXP1	9031.ENSGALP00000056537	9031.ENSGALP00000044290	0	0	0	0	0	0	0	0.414	0.414
MNX1	CRYAA	9031.ENSGALP00000056537	9031.ENSGALP00000054560	0	0	0	0	0.065	0	0	0.517	0.529
MNX1	LHX4	9031.ENSGALP00000056537	9031.ENSGALP00000058540	0	0	0	0	0.051	0.041	0	0.630	0.634
MPZL3	CMTM8	9031.ENSGALP00000033649	9031.ENSGALP00000018698	0	0	0	0	0	0	0	0.631	0.631
MPZL3	ESRP2	9031.ENSGALP00000033649	9031.ENSGALP00000055344	0	0	0	0	0.372	0	0	0.124	0.426
MPZL3	CLDN1	9031.ENSGALP00000033649	9031.ENSGALP00000043047	0	0	0	0	0.353	0	0	0.175	0.443
MTHFD2	PSAT1	9031.ENSGALP00000057027	9031.ENSGALP00000024450	0.082	0	0	0	0.161	0.052	0	0.624	0.688
MTHFD2	RPIA	9031.ENSGALP00000057027	9031.ENSGALP00000071334	0.111	0	0	0	0.111	0	0	0.624	0.677
MTHFD2	ATIC	9031.ENSGALP00000057027	9031.ENSGALP00000061123	0.142	0	0	0	0.487	0	0.913	0.890	0.995
MTSS1	ZNF462	9031.ENSGALP00000044446	9031.ENSGALP00000071136	0	0	0	0	0	0.097	0	0.370	0.406
MTTP	ACOX1	9031.ENSGALP00000056995	9031.ENSGALP00000003376	0	0	0	0	0.062	0	0	0.630	0.638
MTTP	HNF4A	9031.ENSGALP00000056995	9031.ENSGALP00000006799	0	0	0	0	0.136	0	0	0.442	0.498
MTTP	PLA2G12B	9031.ENSGALP00000056995	9031.ENSGALP00000006895	0	0	0	0	0.249	0	0	0.240	0.405
MTTP	CPT1A	9031.ENSGALP00000056995	9031.ENSGALP00000011452	0	0	0	0	0	0	0	0.484	0.484
MTTP	FABP2	9031.ENSGALP00000056995	9031.ENSGALP00000019528	0	0	0	0	0.186	0	0	0.360	0.456
MTTP	ABCA1	9031.ENSGALP00000056995	9031.ENSGALP00000024845	0	0	0	0	0.044	0	0	0.601	0.602
MTTP	APOB	9031.ENSGALP00000056995	9031.ENSGALP00000026550	0	0	0	0	0.524	0.252	0.750	0.953	0.995
MTTP	PPARA	9031.ENSGALP00000056995	9031.ENSGALP00000053048	0	0	0	0	0	0	0	0.447	0.447
MTTPL	ABHD6	9031.ENSGALP00000059574	9031.ENSGALP00000009124	0	0	0	0	0	0	0	0.500	0.499
MTTPL	APOB	9031.ENSGALP00000059574	9031.ENSGALP00000026550	0	0	0	0	0.489	0.232	0	0.633	0.843
MTTPL	ANGPTL3	9031.ENSGALP00000059574	9031.ENSGALP00000064198	0	0	0	0	0.110	0	0	0.384	0.429
MTTPL	ELOVL2	9031.ENSGALP00000059574	9031.ENSGALP00000071756	0	0	0	0	0.045	0	0	0.443	0.446
MYC	HNF4A	9031.ENSGALP00000072090	9031.ENSGALP00000006799	0	0	0	0	0	0.077	0	0.529	0.547
MYC	CCNE1	9031.ENSGALP00000072090	9031.ENSGALP00000007147	0	0	0	0	0.044	0.054	0	0.500	0.508
MYC	SHH	9031.ENSGALP00000072090	9031.ENSGALP00000010292	0	0	0	0	0	0	0	0.544	0.544
MYC	BMP4	9031.ENSGALP00000072090	9031.ENSGALP00000020289	0	0	0	0	0	0	0	0.511	0.511
MYC	PXDN	9031.ENSGALP00000072090	9031.ENSGALP00000026363	0	0	0	0	0	0	0	0.721	0.721
MYC	LIN28B	9031.ENSGALP00000072090	9031.ENSGALP00000052382	0	0	0	0	0.052	0.069	0	0.496	0.516
MYC	EGFR	9031.ENSGALP00000072090	9031.ENSGALP00000053328	0	0	0	0	0	0.042	0	0.746	0.747
MYC	ESR1	9031.ENSGALP00000072090	9031.ENSGALP00000073938	0	0	0	0	0.041	0.248	0	0.823	0.861
MYLK2	ASB15	9031.ENSGALP00000010124	9031.ENSGALP00000014312	0	0	0	0	0.298	0.102	0	0.218	0.464
MYO6	C8B	9031.ENSGALP00000025573	9031.ENSGALP00000017617	0	0	0	0	0	0.418	0	0.116	0.463
MYO6	PDLIM3	9031.ENSGALP00000025573	9031.ENSGALP00000021842	0	0	0	0	0	0.064	0.540	0.072	0.565
MYO6	DLL1	9031.ENSGALP00000025573	9031.ENSGALP00000067155	0	0	0	0	0	0.052	0	0.442	0.449
MYO6	NRP1	9031.ENSGALP00000025573	9031.ENSGALP00000063015	0	0	0	0	0	0	0	0.462	0.462
MYO6	TOM1L2	9031.ENSGALP00000025573	9031.ENSGALP00000066833	0	0	0	0	0	0.615	0	0.282	0.711
MYO6	DAB2	9031.ENSGALP00000025573	9031.ENSGALP00000072624	0	0	0	0	0	0.862	0.500	0.424	0.956
MYOC	OLFM3	9031.ENSGALP00000033262	9031.ENSGALP00000008340	0	0	0	0.758	0	0.071	0	0.569	0.582
MYOC	CYP1B1	9031.ENSGALP00000033262	9031.ENSGALP00000048510	0	0	0	0	0	0	0	0.768	0.768
NCALD	EMP2	9031.ENSGALP00000044473	9031.ENSGALP00000067000	0	0	0	0	0	0	0	0.424	0.424
NCF4	PRKCB	9031.ENSGALP00000044384	9031.ENSGALP00000056743	0	0	0	0	0.070	0.102	0.400	0.045	0.457
NCS1	DGKG	9031.ENSGALP00000072761	9031.ENSGALP00000009166	0	0	0	0	0	0	0	0.519	0.519
NCS1	ENOX1	9031.ENSGALP00000072761	9031.ENSGALP00000027367	0	0	0	0	0	0	0	0.482	0.482
NEDD9	DOCK3	9031.ENSGALP00000066385	9031.ENSGALP00000053992	0	0	0	0	0	0.091	0	0.718	0.732
NGEF	RHOC	9031.ENSGALP00000045148	9031.ENSGALP00000002383	0	0	0	0	0.076	0.155	0.400	0.089	0.516
NKD1	DUSP4	9031.ENSGALP00000066666	9031.ENSGALP00000037153	0	0	0	0	0	0	0	0.444	0.444
NKD1	TNFRSF19	9031.ENSGALP00000066666	9031.ENSGALP00000072988	0	0	0	0	0	0	0	0.589	0.589
NKX2-1	SOX6	9031.ENSGALP00000055123	9031.ENSGALP00000009790	0	0	0	0	0	0	0	0.483	0.483
NKX2-1	SHH	9031.ENSGALP00000055123	9031.ENSGALP00000010292	0	0	0	0	0	0	0	0.844	0.844
NKX2-1	NPY	9031.ENSGALP00000055123	9031.ENSGALP00000017870	0	0	0	0	0.047	0	0	0.704	0.705
NKX2-1	BMP4	9031.ENSGALP00000055123	9031.ENSGALP00000020289	0	0	0	0	0	0	0	0.592	0.592
NKX2-1	PAX9	9031.ENSGALP00000055123	9031.ENSGALP00000037011	0	0	0	0	0.044	0	0	0.430	0.432
NKX2-1	SATB2	9031.ENSGALP00000055123	9031.ENSGALP00000043071	0	0	0	0	0.045	0.067	0	0.445	0.462
NKX2-1	TBX3	9031.ENSGALP00000055123	9031.ENSGALP00000045049	0	0	0	0	0	0.146	0	0.370	0.439
NKX2-1	GLI3	9031.ENSGALP00000055123	9031.ENSGALP00000048561	0	0	0	0	0	0.046	0	0.463	0.465
NKX2-1	TBX2	9031.ENSGALP00000055123	9031.ENSGALP00000057931	0	0	0	0	0	0.146	0	0.369	0.438
NKX2-8	PAX9	9031.ENSGALP00000042165	9031.ENSGALP00000037011	0	0	0	0	0	0	0	0.638	0.638
NKX3-2	SOX6	9031.ENSGALP00000064633	9031.ENSGALP00000009790	0	0	0	0	0	0	0	0.555	0.555
NKX3-2	SHH	9031.ENSGALP00000064633	9031.ENSGALP00000010292	0	0	0	0	0	0	0	0.605	0.605
NKX3-2	BMP4	9031.ENSGALP00000064633	9031.ENSGALP00000020289	0	0	0	0	0.050	0	0	0.543	0.547
NKX3-2	PAX9	9031.ENSGALP00000064633	9031.ENSGALP00000037011	0	0	0	0	0	0	0	0.787	0.787
NKX3-2	CHRD	9031.ENSGALP00000064633	9031.ENSGALP00000050115	0	0	0	0	0.043	0	0	0.416	0.417
NKX6-1	SLC2A2	9031.ENSGALP00000057070	9031.ENSGALP00000015129	0	0	0	0	0	0	0	0.426	0.426
NKX6-1	LHX4	9031.ENSGALP00000057070	9031.ENSGALP00000058540	0	0	0	0	0	0.060	0	0.402	0.413
NKX6-2	SHH	9031.ENSGALP00000018279	9031.ENSGALP00000010292	0	0	0	0	0.097	0	0	0.518	0.547
NKX6-2	NPY	9031.ENSGALP00000018279	9031.ENSGALP00000017870	0	0	0	0	0	0	0	0.426	0.426
NKX6-2	HNF1A	9031.ENSGALP00000018279	9031.ENSGALP00000060662	0	0	0	0	0	0.048	0	0.434	0.438
NKX6-2	LHX4	9031.ENSGALP00000018279	9031.ENSGALP00000058540	0	0	0	0	0	0.060	0	0.440	0.451
NMB	F2	9031.ENSGALP00000049913	9031.ENSGALP00000013544	0	0	0	0	0	0	0.400	0	0.400
NMB	NPY	9031.ENSGALP00000049913	9031.ENSGALP00000017870	0	0	0	0	0.057	0	0	0.391	0.401
NMB	BDKRB2	9031.ENSGALP00000049913	9031.ENSGALP00000018030	0	0	0	0	0	0.053	0.500	0	0.506
NMB	AGT	9031.ENSGALP00000049913	9031.ENSGALP00000018089	0	0	0	0	0.042	0	0.400	0.075	0.421
NMB	F2RL1	9031.ENSGALP00000049913	9031.ENSGALP00000024125	0	0	0	0	0	0	0.500	0.062	0.510
NMB	PENK	9031.ENSGALP00000049913	9031.ENSGALP00000024825	0	0	0	0	0.059	0	0	0.462	0.472
NMB	NMU	9031.ENSGALP00000049913	9031.ENSGALP00000031462	0	0	0	0	0.132	0	0.400	0.458	0.693
NMB	BDKRB1	9031.ENSGALP00000049913	9031.ENSGALP00000031881	0	0	0	0	0	0.053	0.500	0.142	0.558
NMB	KNG1	9031.ENSGALP00000049913	9031.ENSGALP00000060409	0	0	0	0	0	0	0.400	0.085	0.427
NMRK2	RBM38	9031.ENSGALP00000060744	9031.ENSGALP00000042182	0	0	0	0	0	0.101	0	0.508	0.539
NMRK2	RPIA	9031.ENSGALP00000060744	9031.ENSGALP00000071334	0	0	0	0	0.049	0	0.348	0.232	0.482
NMU	F2	9031.ENSGALP00000031462	9031.ENSGALP00000013544	0	0	0	0	0	0	0.400	0	0.400
NMU	NPY	9031.ENSGALP00000031462	9031.ENSGALP00000017870	0	0	0	0	0	0	0.500	0.633	0.809
NMU	BDKRB2	9031.ENSGALP00000031462	9031.ENSGALP00000018030	0	0	0	0	0	0.094	0.500	0	0.527
NMU	AGT	9031.ENSGALP00000031462	9031.ENSGALP00000018089	0	0	0	0	0	0	0.400	0	0.400
NMU	F2RL1	9031.ENSGALP00000031462	9031.ENSGALP00000024125	0	0	0	0	0	0	0.500	0	0.499
NMU	PENK	9031.ENSGALP00000031462	9031.ENSGALP00000024825	0	0	0	0	0.051	0	0.500	0.344	0.661
NMU	KNG1	9031.ENSGALP00000031462	9031.ENSGALP00000060409	0	0	0	0	0	0	0.400	0	0.400
NMU	C5	9031.ENSGALP00000031462	9031.ENSGALP00000050353	0	0	0	0	0	0	0.500	0	0.499
NMU	BDKRB1	9031.ENSGALP00000031462	9031.ENSGALP00000031881	0	0	0	0	0	0.094	0.500	0	0.527
NMU	RASGEF1A	9031.ENSGALP00000031462	9031.ENSGALP00000067891	0	0	0	0	0	0	0	0.548	0.548
NMU	NMB	9031.ENSGALP00000031462	9031.ENSGALP00000049913	0	0	0	0	0.132	0	0.400	0.458	0.693
NPTX1	FGG	9031.ENSGALP00000067424	9031.ENSGALP00000015063	0	0	0	0	0	0	0	0.496	0.495
NPTX1	FGB	9031.ENSGALP00000067424	9031.ENSGALP00000038105	0	0	0	0	0	0	0	0.478	0.478
NPTX1	NXNL2	9031.ENSGALP00000067424	9031.ENSGALP00000041632	0	0	0	0	0	0	0	0.466	0.465
NPY	HMX3	9031.ENSGALP00000017870	9031.ENSGALP00000011796	0	0	0	0	0	0	0	0.432	0.432
NPY	SLC2A2	9031.ENSGALP00000017870	9031.ENSGALP00000015129	0	0	0	0	0	0	0	0.511	0.511
NPY	NMB	9031.ENSGALP00000017870	9031.ENSGALP00000049913	0	0	0	0	0.057	0	0	0.391	0.401
NPY	MC5R	9031.ENSGALP00000017870	9031.ENSGALP00000049188	0	0	0	0	0	0.081	0	0.389	0.415
NPY	ESR1	9031.ENSGALP00000017870	9031.ENSGALP00000073938	0	0	0	0	0	0.059	0	0.405	0.416
NPY	NKX6-2	9031.ENSGALP00000017870	9031.ENSGALP00000018279	0	0	0	0	0	0	0	0.426	0.426
NPY	C5	9031.ENSGALP00000017870	9031.ENSGALP00000050353	0	0	0	0	0	0	0.500	0	0.499
NPY	BDKRB1	9031.ENSGALP00000017870	9031.ENSGALP00000031881	0	0	0	0	0	0.081	0.500	0	0.520
NPY	BDKRB2	9031.ENSGALP00000017870	9031.ENSGALP00000018030	0	0	0	0	0	0.081	0.500	0.059	0.529
NPY	AGT	9031.ENSGALP00000017870	9031.ENSGALP00000018089	0	0	0	0	0	0	0.500	0.189	0.577
NPY	KNG1	9031.ENSGALP00000017870	9031.ENSGALP00000060409	0	0	0	0	0	0	0.500	0.214	0.590
NPY	NKX2-1	9031.ENSGALP00000017870	9031.ENSGALP00000055123	0	0	0	0	0.047	0	0	0.704	0.705
NPY	PENK	9031.ENSGALP00000017870	9031.ENSGALP00000024825	0	0	0	0	0.074	0	0.500	0.584	0.790
NPY	NMU	9031.ENSGALP00000017870	9031.ENSGALP00000031462	0	0	0	0	0	0	0.500	0.633	0.809
NR1H4	TAT	9031.ENSGALP00000018906	9031.ENSGALP00000001312	0	0	0	0	0.352	0	0	0.172	0.440
NR1H4	CREB3L3	9031.ENSGALP00000018906	9031.ENSGALP00000001898	0	0	0	0	0.290	0	0	0.241	0.439
NR1H4	F13B	9031.ENSGALP00000018906	9031.ENSGALP00000003726	0	0	0	0	0.411	0.050	0	0.059	0.427
NR1H4	HNF4A	9031.ENSGALP00000018906	9031.ENSGALP00000006799	0	0	0	0.637	0.410	0.138	0	0.357	0.645
NR1H4	PLA2G12B	9031.ENSGALP00000018906	9031.ENSGALP00000006895	0	0	0	0	0.410	0.068	0	0.043	0.428
NR1H4	SLC51A	9031.ENSGALP00000018906	9031.ENSGALP00000012073	0	0	0	0	0.378	0	0	0.400	0.610
NR1H4	PCK1	9031.ENSGALP00000018906	9031.ENSGALP00000012342	0	0	0	0	0.308	0.053	0	0.370	0.551
NR1H4	F2	9031.ENSGALP00000018906	9031.ENSGALP00000013544	0	0	0	0	0.369	0.055	0	0.318	0.558
NR1H4	AHSG	9031.ENSGALP00000018906	9031.ENSGALP00000013991	0	0	0	0	0.383	0.056	0	0.171	0.475
NR1H4	FGA	9031.ENSGALP00000018906	9031.ENSGALP00000015061	0	0	0	0	0.411	0	0	0.184	0.499
NR1H4	FGG	9031.ENSGALP00000018906	9031.ENSGALP00000015063	0	0	0	0	0.389	0	0	0.111	0.434
NR1H4	SLC2A2	9031.ENSGALP00000018906	9031.ENSGALP00000015129	0	0	0	0	0.446	0	0	0.219	0.549
NR1H4	HAAO	9031.ENSGALP00000018906	9031.ENSGALP00000016119	0	0	0	0	0.410	0	0	0	0.410
NR1H4	TM4SF4	9031.ENSGALP00000018906	9031.ENSGALP00000016960	0	0	0	0	0.444	0	0	0.056	0.452
NR1H4	TMPRSS6	9031.ENSGALP00000018906	9031.ENSGALP00000020367	0	0	0	0	0.383	0.055	0	0.053	0.400
NR1H4	ESR1	9031.ENSGALP00000018906	9031.ENSGALP00000073938	0	0	0	0.626	0.093	0.162	0	0.273	0.400
NR1H4	CPB2	9031.ENSGALP00000018906	9031.ENSGALP00000027389	0	0	0	0	0.406	0	0	0	0.406
NR1H4	NR5A2	9031.ENSGALP00000018906	9031.ENSGALP00000056574	0	0	0	0.601	0.208	0.162	0	0.192	0.417
NR1H4	HGFAC	9031.ENSGALP00000018906	9031.ENSGALP00000025139	0	0	0	0	0.385	0.096	0	0	0.420
NR1H4	FMO3	9031.ENSGALP00000018906	9031.ENSGALP00000053108	0	0	0	0	0.045	0	0	0.423	0.425
NR1H4	ACSL5	9031.ENSGALP00000018906	9031.ENSGALP00000069185	0	0	0	0	0.295	0.096	0	0.171	0.426
NR1H4	ANGPTL3	9031.ENSGALP00000018906	9031.ENSGALP00000064198	0	0	0	0	0.384	0	0	0.110	0.428
NR1H4	HGD	9031.ENSGALP00000018906	9031.ENSGALP00000024093	0	0	0	0	0.394	0	0	0.102	0.432
NR1H4	PAH	9031.ENSGALP00000018906	9031.ENSGALP00000020786	0	0	0	0	0.401	0	0	0.098	0.437
NR1H4	F7	9031.ENSGALP00000018906	9031.ENSGALP00000056443	0	0	0	0	0.371	0.055	0	0.137	0.443
NR1H4	SPP2	9031.ENSGALP00000018906	9031.ENSGALP00000044476	0	0	0	0	0.445	0	0	0	0.445
NR1H4	A1CF	9031.ENSGALP00000018906	9031.ENSGALP00000048156	0	0	0	0	0.453	0	0	0	0.453
NR1H4	ALDH8A1	9031.ENSGALP00000018906	9031.ENSGALP00000022601	0	0	0	0	0.444	0.067	0	0	0.459
NR1H4	FGB	9031.ENSGALP00000018906	9031.ENSGALP00000038105	0	0	0	0	0.390	0	0	0.160	0.466
NR1H4	GC	9031.ENSGALP00000018906	9031.ENSGALP00000018939	0	0	0	0	0.392	0	0	0.190	0.486
NR1H4	KLF15	9031.ENSGALP00000018906	9031.ENSGALP00000053518	0	0	0	0	0	0.070	0	0.501	0.516
NR1H4	PROZ	9031.ENSGALP00000018906	9031.ENSGALP00000070757	0	0	0	0	0.383	0.055	0	0.290	0.551
NR1H4	APOB	9031.ENSGALP00000018906	9031.ENSGALP00000026550	0	0	0	0	0.422	0	0	0.466	0.678
NR1H4	HNF1A	9031.ENSGALP00000018906	9031.ENSGALP00000060662	0	0	0	0	0.427	0	0	0.484	0.692
NR1H4	RXRG	9031.ENSGALP00000018906	9031.ENSGALP00000068361	0	0	0	0.668	0.085	0.612	0	0.304	0.731
NR5A2	TM4SF4	9031.ENSGALP00000056574	9031.ENSGALP00000016960	0	0	0	0	0.338	0	0	0.147	0.411
NR5A2	NR1H4	9031.ENSGALP00000056574	9031.ENSGALP00000018906	0	0	0	0.601	0.208	0.162	0	0.192	0.417
NR5A2	FAM110C	9031.ENSGALP00000056574	9031.ENSGALP00000026342	0	0	0	0	0	0	0	0.444	0.444
NR5A2	ESR1	9031.ENSGALP00000056574	9031.ENSGALP00000073938	0	0	0	0.644	0.243	0.162	0.500	0.107	0.679
NRP1	CXCL14	9031.ENSGALP00000063015	9031.ENSGALP00000010242	0	0	0	0	0	0	0	0.476	0.476
NRP1	PLXNA4	9031.ENSGALP00000063015	9031.ENSGALP00000010443	0	0	0	0	0	0.490	0.500	0.944	0.984
NRP1	MYO6	9031.ENSGALP00000063015	9031.ENSGALP00000025573	0	0	0	0	0	0	0	0.462	0.462
NRP1	SEMA5B	9031.ENSGALP00000063015	9031.ENSGALP00000054807	0	0	0	0	0.046	0.257	0	0.477	0.597
NRP1	PLXNB2	9031.ENSGALP00000063015	9031.ENSGALP00000066600	0	0	0	0	0.051	0.294	0	0.441	0.592
NT5C1A	PRPS2	9031.ENSGALP00000067998	9031.ENSGALP00000026729	0.046	0	0	0	0	0.044	0	0.539	0.543
NT5C1A	ATIC	9031.ENSGALP00000067998	9031.ENSGALP00000061123	0	0	0	0	0	0	0.900	0.705	0.969
NT5C1A	HEYL	9031.ENSGALP00000067998	9031.ENSGALP00000070043	0	0	0	0	0	0	0	0.424	0.424
NT5C1A	PDE1A	9031.ENSGALP00000067998	9031.ENSGALP00000071844	0	0	0	0	0	0	0.650	0	0.650
NUMB	DLL1	9031.ENSGALP00000043819	9031.ENSGALP00000067155	0	0	0	0	0.044	0.101	0	0.525	0.556
NUMB	INSC	9031.ENSGALP00000043819	9031.ENSGALP00000055883	0	0	0	0	0	0.153	0	0.620	0.664
NXNL2	NPTX1	9031.ENSGALP00000041632	9031.ENSGALP00000067424	0	0	0	0	0	0	0	0.466	0.465
OLFM3	FSTL4	9031.ENSGALP00000008340	9031.ENSGALP00000073385	0	0	0	0	0.055	0	0	0.409	0.417
OLFM3	MYOC	9031.ENSGALP00000008340	9031.ENSGALP00000033262	0	0	0	0.758	0	0.071	0	0.569	0.582
OTC	FAH	9031.ENSGALP00000026160	9031.ENSGALP00000010465	0.068	0	0	0	0.104	0	0	0.519	0.563
OTC	SLC2A2	9031.ENSGALP00000026160	9031.ENSGALP00000015129	0	0	0	0	0.355	0	0	0.110	0.401
OTC	FABP2	9031.ENSGALP00000026160	9031.ENSGALP00000019528	0	0	0	0	0.505	0	0	0	0.505
OTC	FBP1	9031.ENSGALP00000026160	9031.ENSGALP00000020563	0	0	0	0	0.083	0	0	0.387	0.413
OTC	PSAT1	9031.ENSGALP00000026160	9031.ENSGALP00000024450	0	0	0	0	0	0	0	0.442	0.442
OTC	RPIA	9031.ENSGALP00000026160	9031.ENSGALP00000071334	0	0	0	0	0.078	0	0	0.510	0.528
OTC	APOB	9031.ENSGALP00000026160	9031.ENSGALP00000026550	0	0	0	0	0.518	0	0	0.267	0.631
OTOP3	ATP1B1	9031.ENSGALP00000042554	9031.ENSGALP00000036140	0	0	0	0	0	0	0	0.476	0.476
OTOP3	CAMK1D	9031.ENSGALP00000042554	9031.ENSGALP00000048859	0	0	0	0	0	0	0	0.539	0.539
PAH	TAT	9031.ENSGALP00000020786	9031.ENSGALP00000001312	0	0	0	0	0.413	0	0.900	0.372	0.959
PAH	F13B	9031.ENSGALP00000020786	9031.ENSGALP00000003726	0	0	0	0	0.531	0	0	0	0.531
PAH	SLC2A5	9031.ENSGALP00000020786	9031.ENSGALP00000003884	0	0	0	0	0.184	0	0	0.359	0.455
PAH	FAH	9031.ENSGALP00000020786	9031.ENSGALP00000010465	0.081	0	0	0	0.344	0	0	0.238	0.501
PAH	MASP1	9031.ENSGALP00000020786	9031.ENSGALP00000011986	0	0	0	0	0.361	0	0.168	0	0.446
PAH	KMO	9031.ENSGALP00000020786	9031.ENSGALP00000012115	0	0	0	0	0.411	0	0	0.208	0.513
